5.0299	24080.0000
5.0430	23945.0000
5.0562	24217.0000
5.0693	23625.0000
5.0824	23859.0000
5.0955	24053.0000
5.1087	23984.0000
5.1218	24191.0000
5.1349	23673.0000
5.1481	23846.0000
5.1612	23903.0000
5.1743	23878.0000
5.1875	24047.0000
5.2006	24089.0000
5.2137	23966.0000
5.2268	23317.0000
5.2400	23875.0000
5.2531	24012.0000
5.2662	23725.0000
5.2794	23818.0000
5.2925	23647.0000
5.3056	23619.0000
5.3188	23947.0000
5.3319	23792.0000
5.3450	23679.0000
5.3582	23336.0000
5.3713	23891.0000
5.3844	23532.0000
5.3975	23548.0000
5.4107	23859.0000
5.4238	24034.0000
5.4369	23766.0000
5.4501	23714.0000
5.4632	23695.0000
5.4763	23636.0000
5.4895	23226.0000
5.5026	23547.0000
5.5157	23504.0000
5.5288	23601.0000
5.5420	23508.0000
5.5551	23772.0000
5.5682	23306.0000
5.5814	23432.0000
5.5945	23200.0000
5.6076	23452.0000
5.6208	23243.0000
5.6339	23548.0000
5.6470	23045.0000
5.6601	23433.0000
5.6733	23737.0000
5.6864	23309.0000
5.6995	23378.0000
5.7127	23600.0000
5.7258	23167.0000
5.7389	23654.0000
5.7521	23305.0000
5.7652	23520.0000
5.7783	23400.0000
5.7915	23257.0000
5.8046	23388.0000
5.8177	23350.0000
5.8308	23520.0000
5.8440	23266.0000
5.8571	23386.0000
5.8702	23424.0000
5.8834	23219.0000
5.8965	23521.0000
5.9096	23292.0000
5.9228	23104.0000
5.9359	23293.0000
5.9490	23360.0000
5.9621	23314.0000
5.9753	23159.0000
5.9884	23410.0000
6.0015	23496.0000
6.0147	23368.0000
6.0278	23513.0000
6.0409	23151.0000
6.0541	23403.0000
6.0672	23476.0000
6.0803	23330.0000
6.0934	23414.0000
6.1066	23238.0000
6.1197	23433.0000
6.1328	23240.0000
6.1460	23093.0000
6.1591	23336.0000
6.1722	23452.0000
6.1854	23406.0000
6.1985	23034.0000
6.2116	23456.0000
6.2248	23142.0000
6.2379	23216.0000
6.2510	23269.0000
6.2641	23380.0000
6.2773	23319.0000
6.2904	23308.0000
6.3035	23200.0000
6.3167	23432.0000
6.3298	23188.0000
6.3429	23237.0000
6.3561	23142.0000
6.3692	23634.0000
6.3823	23082.0000
6.3954	23188.0000
6.4086	23293.0000
6.4217	23202.0000
6.4348	23270.0000
6.4480	23608.0000
6.4611	23550.0000
6.4742	23520.0000
6.4874	23198.0000
6.5005	23131.0000
6.5136	23128.0000
6.5267	23200.0000
6.5399	23393.0000
6.5530	23471.0000
6.5661	23193.0000
6.5793	23514.0000
6.5924	23198.0000
6.6055	23089.0000
6.6187	23365.0000
6.6318	23588.0000
6.6449	23546.0000
6.6581	23081.0000
6.6712	23140.0000
6.6843	23254.0000
6.6974	23272.0000
6.7106	23301.0000
6.7237	22947.0000
6.7368	23030.0000
6.7500	23443.0000
6.7631	23103.0000
6.7762	23331.0000
6.7894	23371.0000
6.8025	23194.0000
6.8156	23123.0000
6.8287	23552.0000
6.8419	23504.0000
6.8550	23292.0000
6.8681	23437.0000
6.8813	23122.0000
6.8944	23259.0000
6.9075	23254.0000
6.9207	23480.0000
6.9338	23303.0000
6.9469	23273.0000
