10.0116	7369.0000
10.0247	7552.0000
10.0379	7534.0000
10.0510	7522.0000
10.0641	7508.0000
10.0772	7301.0000
10.0904	7343.0000
10.1035	7333.0000
10.1166	7276.0000
10.1298	7403.0000
10.1429	7254.0000
10.1560	7500.0000
10.1692	7154.0000
10.1823	7364.0000
10.1954	7304.0000
10.2086	7382.0000
10.2217	7203.0000
10.2348	7130.0000
10.2479	7291.0000
10.2611	7199.0000
10.2742	7426.0000
10.2873	7191.0000
10.3005	7186.0000
10.3136	7091.0000
10.3267	7222.0000
10.3399	7350.0000
10.3530	7298.0000
10.3661	7251.0000
10.3792	7191.0000
10.3924	7340.0000
10.4055	7116.0000
10.4186	7195.0000
10.4318	7171.0000
10.4449	7277.0000
10.4580	7198.0000
10.4712	7283.0000
10.4843	7137.0000
10.4974	7129.0000
10.5105	7262.0000
10.5237	7055.0000
10.5368	7077.0000
10.5499	7050.0000
10.5631	7040.0000
10.5762	7083.0000
10.5893	7121.0000
10.6025	7052.0000
10.6156	7078.0000
10.6287	6995.0000
10.6418	7001.0000
10.6550	7028.0000
10.6681	7226.0000
10.6812	7178.0000
10.6944	7051.0000
10.7075	7239.0000
10.7206	7218.0000
10.7338	7082.0000
10.7469	7188.0000
10.7600	7220.0000
10.7732	7165.0000
10.7863	7384.0000
10.7994	7441.0000
10.8125	7392.0000
10.8257	7317.0000
10.8388	7444.0000
10.8519	7260.0000
10.8651	7268.0000
10.8782	7452.0000
10.8913	7432.0000
10.9045	7464.0000
10.9176	7500.0000
10.9307	7575.0000
10.9438	7746.0000
10.9570	8153.0000
10.9701	8408.0000
10.9832	8904.0000
10.9964	9354.0000
11.0095	10321.0000
11.0226	11172.0000
11.0358	12779.0000
11.0489	15469.0000
11.0620	19927.0000
11.0751	26266.0000
11.0883	33619.0000
11.1014	41698.0000
11.1145	49245.0000
11.1277	52370.0000
11.1408	48929.0000
11.1539	41869.0000
11.1671	35194.0000
11.1802	28133.0000
11.1933	21965.0000
11.2065	16964.0000
11.2196	13099.0000
11.2327	10382.0000
11.2458	8946.0000
11.2590	8074.0000
11.2721	7823.0000
11.2852	7610.0000
11.2984	7484.0000
11.3115	7455.0000
11.3246	7163.0000
11.3378	6965.0000
11.3509	7080.0000
11.3640	7048.0000
11.3771	6859.0000
11.3903	6853.0000
11.4034	6890.0000
11.4165	7060.0000
11.4297	7089.0000
11.4428	6906.0000
11.4559	6835.0000
11.4691	6890.0000
11.4822	6934.0000
11.4953	6733.0000
11.5084	6820.0000
11.5216	6784.0000
11.5347	6835.0000
11.5478	6801.0000
11.5610	6772.0000
11.5741	6823.0000
11.5872	6726.0000
11.6004	6850.0000
11.6135	6802.0000
11.6266	6511.0000
11.6398	6619.0000
11.6529	6686.0000
11.6660	6679.0000
11.6791	6602.0000
11.6923	6697.0000
11.7054	6618.0000
11.7185	6667.0000
11.7317	6740.0000
11.7448	6587.0000
11.7579	6738.0000
11.7711	6551.0000
11.7842	6724.0000
11.7973	6613.0000
11.8104	6731.0000
11.8236	6566.0000
11.8367	6624.0000
11.8498	6687.0000
11.8630	6516.0000
11.8761	6661.0000
11.8892	6666.0000
11.9024	6481.0000
11.9155	6584.0000
11.9286	6484.0000
11.9417	6541.0000
11.9549	6494.0000
11.9680	6509.0000
11.9811	6515.0000
11.9943	6415.0000
12.0074	6567.0000
12.0205	6583.0000
12.0337	6525.0000
12.0468	6550.0000
12.0599	6387.0000
12.0731	6531.0000
12.0862	6349.0000
12.0993	6292.0000
12.1124	6355.0000
12.1256	6635.0000
12.1387	6390.0000
12.1518	6471.0000
12.1650	6319.0000
12.1781	6297.0000
12.1912	6471.0000
12.2044	6502.0000
12.2175	6397.0000
12.2306	6280.0000
12.2437	6374.0000
12.2569	6470.0000
12.2700	6361.0000
12.2831	6413.0000
12.2963	6436.0000
12.3094	6249.0000
12.3225	6322.0000
12.3357	6250.0000
12.3488	6316.0000
12.3619	6296.0000
12.3750	6397.0000
12.3882	6407.0000
12.4013	6360.0000
12.4144	6195.0000
12.4276	6259.0000
12.4407	6359.0000
12.4538	6280.0000
12.4670	6344.0000
12.4801	6169.0000
12.4932	6144.0000
12.5063	6311.0000
12.5195	6439.0000
12.5326	6301.0000
12.5457	6199.0000
12.5589	6321.0000
12.5720	6291.0000
12.5851	6254.0000
12.5983	6225.0000
12.6114	6241.0000
12.6245	6257.0000
12.6377	6256.0000
12.6508	6157.0000
12.6639	6344.0000
12.6770	6180.0000
12.6902	6242.0000
12.7033	6220.0000
12.7164	6125.0000
12.7296	6149.0000
12.7427	6192.0000
12.7558	6182.0000
12.7690	6155.0000
12.7821	6098.0000
12.7952	6200.0000
12.8083	5970.0000
12.8215	6275.0000
12.8346	6141.0000
12.8477	6080.0000
12.8609	6073.0000
12.8740	6225.0000
12.8871	6112.0000
12.9003	6249.0000
12.9134	6207.0000
12.9265	6227.0000
12.9396	6092.0000
12.9528	6089.0000
12.9659	6050.0000
12.9790	6077.0000
12.9922	5973.0000
13.0053	6022.0000
13.0184	6018.0000
13.0316	6193.0000
13.0447	6110.0000
13.0578	6060.0000
13.0710	6150.0000
13.0841	6184.0000
13.0972	5996.0000
13.1103	5993.0000
13.1235	6263.0000
13.1366	6146.0000
13.1497	6086.0000
13.1629	6116.0000
13.1760	6055.0000
13.1891	6081.0000
13.2023	6081.0000
13.2154	6049.0000
13.2285	6111.0000
13.2416	6052.0000
13.2548	5972.0000
13.2679	6125.0000
13.2810	5964.0000
13.2942	5824.0000
13.3073	6003.0000
13.3204	5978.0000
13.3336	5978.0000
13.3467	6040.0000
13.3598	5970.0000
13.3729	5911.0000
13.3861	5992.0000
13.3992	5878.0000
13.4123	5891.0000
13.4255	5869.0000
13.4386	6061.0000
13.4517	6052.0000
13.4649	5956.0000
13.4780	5933.0000
13.4911	5882.0000
13.5043	5884.0000
13.5174	6102.0000
13.5305	6006.0000
13.5436	5894.0000
13.5568	5899.0000
13.5699	6033.0000
13.5830	5996.0000
13.5962	5869.0000
13.6093	5779.0000
13.6224	5876.0000
13.6356	5701.0000
13.6487	5732.0000
13.6618	5851.0000
13.6749	5997.0000
13.6881	5783.0000
13.7012	5842.0000
13.7143	5913.0000
13.7275	5849.0000
13.7406	5747.0000
13.7537	5963.0000
13.7669	5856.0000
13.7800	5860.0000
13.7931	5839.0000
13.8062	5859.0000
13.8194	5733.0000
13.8325	5803.0000
13.8456	5798.0000
13.8588	5937.0000
13.8719	5894.0000
13.8850	5736.0000
13.8982	5852.0000
13.9113	5816.0000
13.9244	5874.0000
13.9376	5771.0000
13.9507	5762.0000
13.9638	5764.0000
13.9769	5673.0000
13.9901	5862.0000
14.0032	5783.0000
14.0163	5641.0000
14.0295	5564.0000
14.0426	5761.0000
14.0557	5551.0000
14.0689	5626.0000
14.0820	5652.0000
14.0951	5677.0000
14.1082	5716.0000
14.1214	5668.0000
14.1345	5711.0000
14.1476	5709.0000
14.1608	5618.0000
14.1739	5664.0000
14.1870	5743.0000
14.2002	5509.0000
14.2133	5618.0000
14.2264	5663.0000
14.2395	5687.0000
14.2527	5571.0000
14.2658	5726.0000
14.2789	5755.0000
14.2921	5671.0000
14.3052	5569.0000
14.3183	5768.0000
14.3315	5548.0000
